"ID","Site","TypeSite","meanBC","Y_muni","X_muni"
"AgriCh_3191","Station","Pile-dwelling",3259,47.166667,7.98333
"AgriCh_3192","Station","Pile-dwelling",2800,47.166667,7.98333
"AgriCh_3193","Station","Pile-dwelling",2777,47.166667,7.98333
"AgriCh_3194","Station","Pile-dwelling",2748,47.166667,7.98333
"AgriCh_3195","Station","Pile-dwelling",2723,47.166667,7.98333
"AgriCh_3196","Station","Pile-dwelling",2720,47.166667,7.98333
"AgriCh_3197","Station","Pile-dwelling",2697,47.166667,7.98333
"AgriCh_3198","Station","Pile-dwelling",2299,47.166667,7.98333
"AgriCh_3199","Station","Pile-dwelling",2938,47.166667,7.98333
"AgriCh_3200","station de Frigouras","Open air",822,44.1378,5.9572
"AgriCh_3201","station de Frigouras","Open air",2562,44.1378,5.9572
"AgriCh_3202","station de Frigouras","Open air",844,44.1378,5.9572
"AgriCh_3203","station des Baigneurs","Pile-dwelling",3241,44.1378,5.9572
"AgriCh_3204","station des Baigneurs","Pile-dwelling",1052,44.1378,5.9572
"AgriCh_3205","station des Baigneurs","Pile-dwelling",9527,44.1378,5.9572
"AgriCh_3206","Station II","Pile-dwelling",4360,47.166667,7.98333
"AgriCh_3207","Station II","Pile-dwelling",3502,47.166667,7.98333
"AgriCh_3208","Station II","Pile-dwelling",3379,47.166667,7.98333
"AgriCh_3209","Station II","Pile-dwelling",3126,47.166667,7.98333
"AgriCh_3210","Station II","Pile-dwelling",3472,47.166667,7.98333
"AgriCh_3211","Station II","Pile-dwelling",3498,47.166667,7.98333
"AgriCh_3212","Station III","Pile-dwelling",3545,47.166667,7.98333
"AgriCh_3213","Station III","Pile-dwelling",3352,47.166667,7.98333
"AgriCh_3214","Station III","Pile-dwelling",2876,47.166667,7.98333
"AgriCh_3215","Station III","Pile-dwelling",2874,47.166667,7.98333
"AgriCh_3216","Station VII","Pile-dwelling",3010,47.166667,7.98333
"AgriCh_3217","Station VIII","Pile-dwelling",3483,47.166667,7.98333
"AgriCh_3218","Steinhausen","Pile-dwelling",2937,47.2,8.483333
"AgriCh_3219","Steinhausen","Pile-dwelling",2892,47.2,8.483333
"AgriCh_3220","Steinhausen","Pile-dwelling",2870,47.2,8.483333
"AgriCh_3221","Steinhausen","Pile-dwelling",2691,47.2,8.483333
"AgriCh_3222","Steinhausen","Pile-dwelling",2753,47.2,8.483333
"AgriCh_3223","Steinhausen","Pile-dwelling",3387,47.2,8.483333
"AgriCh_3224","Steinhausen","Pile-dwelling",2829,47.2,8.483333
"AgriCh_3225","Steinhausen","Pile-dwelling",2815,47.2,8.483333
"AgriCh_3226","Steinhausen","Pile-dwelling",2802,47.2,8.483333
"AgriCh_3227","Steinhausen","Pile-dwelling",2737,47.2,8.483333
"AgriCh_3228","Steinhausen","Pile-dwelling",2706,47.2,8.483333
"AgriCh_3229","Steinhausen","Pile-dwelling",3017,47.2,8.483333
"AgriCh_3230","Steinhausen","Pile-dwelling",2916,47.2,8.483333
"AgriCh_3231","Steinhausen","Pile-dwelling",2734,47.2,8.483333
"AgriCh_3232","Steinhausen","Pile-dwelling",2935,47.2,8.483333
"AgriCh_3233","Steinhausen","Pile-dwelling",2775,47.2,8.483333
"AgriCh_3234","Steinhausen","Pile-dwelling",3090,47.2,8.483333
"AgriCh_3235","Steinhausen","Pile-dwelling",3030,47.2,8.483333
"AgriCh_3236","Steinhausen","Pile-dwelling",3004,47.2,8.483333
"AgriCh_3237","Steinhausen","Pile-dwelling",2933,47.2,8.483333
"AgriCh_3238","Steinhausen","Pile-dwelling",2874,47.2,8.483333
"AgriCh_3239","Steinhausen","Pile-dwelling",2853,47.2,8.483333
"AgriCh_3240","Steinhausen","Pile-dwelling",2824,47.2,8.483333
"AgriCh_3241","Steinhausen","Pile-dwelling",2791,47.2,8.483333
"AgriCh_3242","Steinhausen","Pile-dwelling",2773,47.2,8.483333
"AgriCh_3243","Steinhausen","Pile-dwelling",2725,47.2,8.483333
"AgriCh_3244","Strandband Chaemleten","Open air",4140,47.183333,8.433333
"AgriCh_3245","Strandband Chaemleten","Open air",4125,47.183333,8.433333
"AgriCh_3246","Strandband Chaemleten","Open air",3259,47.183333,8.433333
"AgriCh_3247","Strandband Chaemleten","Open air",3232,47.183333,8.433333
"AgriCh_3248","Strandband Chaemleten","Open air",3232,47.183333,8.433333
"AgriCh_3249","Strandband Chaemleten","Open air",3225,47.183333,8.433333
"AgriCh_3250","Strandband Chaemleten","Open air",3219,47.183333,8.433333
"AgriCh_3251","Strandband Chaemleten","Open air",3217,47.183333,8.433333
"AgriCh_3252","Strandband Chaemleten","Open air",3211,47.183333,8.433333
"AgriCh_3253","Strandband Chaemleten","Open air",3204,47.183333,8.433333
"AgriCh_3254","Strandband Chaemleten","Open air",3183,47.183333,8.433333
"AgriCh_3255","Strandband Chaemleten","Open air",3183,47.183333,8.433333
"AgriCh_3256","Strandband Chaemleten","Open air",3162,47.183333,8.433333
"AgriCh_3257","Strandband Chaemleten","Open air",3135,47.183333,8.433333
"AgriCh_3258","Strandband Chaemleten","Open air",3135,47.183333,8.433333
"AgriCh_3259","Strandband Chaemleten","Open air",3135,47.183333,8.433333
"AgriCh_3260","Strandband Chaemleten","Open air",3135,47.183333,8.433333
"AgriCh_3261","Strandband Chaemleten","Open air",3022,47.183333,8.433333
"AgriCh_3262","Strandband Chaemleten","Open air",2976,47.183333,8.433333
"AgriCh_3263","Strandband Chaemleten","Open air",2968,47.183333,8.433333
"AgriCh_3264","Strandband Chaemleten","Open air",2978,47.183333,8.433333
"AgriCh_3265","Strandband Chaemleten","Open air",2961,47.183333,8.433333
"AgriCh_3266","Strandband Chaemleten","Open air",2848,47.183333,8.433333
"AgriCh_3267","Strandband Chaemleten","Open air",2666,47.183333,8.433333
"AgriCh_3268","Strandband Chaemleten","Open air",2525,47.183333,8.433333
"AgriCh_3269","Stremluecke / Fuorcla da Strem Sut","Open air",5940,46.730833,8.780278
"AgriCh_3270","Stremluecke / Fuorcla da Strem Sut","Open air",5920,46.730833,8.780278
"AgriCh_3271","Stremluecke / Fuorcla da Strem Sut","Open air",5878,46.730833,8.780278
"AgriCh_3272","Sur le Grand-Pre","Open air",3515,46.25,7.416667
"AgriCh_3273","Sur le Grand-Pre","Open air",4219,46.25,7.416667
"AgriCh_3274","Sur le Grand-Pre","Open air",4152,46.25,7.416667
"AgriCh_3275","Sur le Grand-Pre","Open air",3681,46.25,7.416667
"AgriCh_3276","Tai","Cave",5085,45.0667,5.25
"AgriCh_3277","Tai","Cave",5014,45.0667,5.25
"AgriCh_3278","Tai","Cave",5227,45.0667,5.25
"AgriCh_3279","Tai","Cave",5125,45.0667,5.25
"AgriCh_3280","Tai","Cave",5275,45.0667,5.25
"AgriCh_3281","Tai","Cave",5265,45.0667,5.25
"AgriCh_3282","Tai","Cave",5265,45.0667,5.25
"AgriCh_3283","Tai","Cave",5264,45.0667,5.25
"AgriCh_3284","Tai","Cave",5253,45.0667,5.25
"AgriCh_3285","Tai","Cave",5254,45.0667,5.25
"AgriCh_3286","Tai","Cave",5180,45.0667,5.25
"AgriCh_3287","Tai","Cave",5165,45.0667,5.25
"AgriCh_3288","Tai","Cave",5146,45.0667,5.25
"AgriCh_3289","Tai","Cave",5136,45.0667,5.25
"AgriCh_3290","Tai","Cave",5131,45.0667,5.25
"AgriCh_3291","Tai","Cave",5098,45.0667,5.25
"AgriCh_3292","Tai","Cave",5082,45.0667,5.25
"AgriCh_3293","Tai","Cave",5070,45.0667,5.25
"AgriCh_3294","Tana Bertrand","Cave",2810,43.907,7.875
"AgriCh_3295","Tana della Barletta","Cave",3785,44.048229,8.21486
"AgriCh_3296","Tavaux","Cave",3934,47.0333,5.4
"AgriCh_3297","Tavaux","Cave",3867,47.0333,5.4
"AgriCh_3298","Tavaux","Cave",2951,47.0333,5.4
"AgriCh_3299","Tec Nev","Open air",4845,46.383333,9.216667
"AgriCh_3300","Terres Longues","Open air",3135,43.45,5.68333
"AgriCh_3301","Theris","Cave",3137,44.22528,4.34694
"AgriCh_3302","Theris","Cave",3075,44.22528,4.34694
"AgriCh_3303","Theris","Cave",2725,44.22528,4.34694
"AgriCh_3304","Thielle-Mottaz ","Open air",4117,46.99028,6.93056
"AgriCh_3305","Timba dels Barenys","Open air",4064,41.1402,1.05184
"AgriCh_3306","Tincave","Open air",3447,45.4522,6.6488
"AgriCh_3307","Tincave","Open air",3440,45.4522,6.6488
"AgriCh_3308","Tires Llargues","Open air",3904,42.37082,2.98117
"AgriCh_3309","Tomba del Moro","Open air",3736,42.019,1.736
"AgriCh_3310","Tomba Segudet","Open air",4181,42.55722,1.53806
"AgriCh_3311","Torrent Santa Maria","Open air",3892,41.22485,1.72638
"AgriCh_3312","Tossal Gros","Cave",3436,41.483333,0.616667
"AgriCh_3313","Tossal Gros","Cave",2413,41.483333,0.616667
"AgriCh_3314","Tossal Gros","Cave",2221,41.483333,0.616667
"AgriCh_3315","Tourbillon","Open air",4137,46.233333,7.366667
"AgriCh_3316","Tourbillon","Open air",3921,46.233333,7.366667
"AgriCh_3317","Tourbillon ","Open air",4842,46.233333,7.366667
"AgriCh_3318","Tourbillon ","Open air",4830,46.233333,7.366667
"AgriCh_3319","Tournal","Cave",2666,43.3167,2.88333
"AgriCh_3320","Tournie","Cave",4661,43.45,2.85
"AgriCh_3321","Tournie","Cave",3850,43.45,2.85
"AgriCh_3322","Tournie","Cave",3756,43.45,2.85
"AgriCh_3323","Tournie","Cave",3465,43.45,2.85
"AgriCh_3324","Tournie","Cave",3188,43.45,2.85
"AgriCh_3325","Tournie","Cave",2707,43.45,2.85
"AgriCh_3326","Tournie","Cave",2605,43.45,2.85
"AgriCh_3327","Tournie","Cave",3401,43.45,2.85
"AgriCh_3328","Tournie","Cave",2944,43.45,2.85
"AgriCh_3329","Tournie","Cave",2944,43.45,2.85
"AgriCh_3330","Tournie","Cave",2803,43.45,2.85
"AgriCh_3331","Tournie","Cave",2769,43.45,2.85
"AgriCh_3332","Tournie","Cave",2737,43.45,2.85
"AgriCh_3333","Tournie","Cave",2672,43.45,2.85
"AgriCh_3334","Traves","Cave",2881,44.2667,4.43333
"AgriCh_3335","Treilles","Cave",3379,42.9242,2.9447
"AgriCh_3336","Treilles","Cave",3314,42.9242,2.9447
"AgriCh_3337","Treilles","Cave",3215,42.9242,2.9447
"AgriCh_3338","Treilles","Cave",3183,42.9242,2.9447
"AgriCh_3339","Treilles","Cave",2957,42.9242,2.9447
"AgriCh_3340","Trepasses","Cave",2965,44.35028,4.40333
"AgriCh_3341","Trescore","Open air",4392,45.7,9.85
"AgriCh_3342","Trescore","Open air",4218,45.7,9.85
"AgriCh_3343","Trescore","Open air",4110,45.7,9.85
"AgriCh_3344","Trescore","Open air",3818,45.7,9.85
"AgriCh_3345","Trescore","Open air",3520,45.7,9.85
"AgriCh_3346","Treytel-a Sugiez","Open air",4276,46.933333,6.816667
"AgriCh_3347","Treytel-a Sugiez","Open air",4229,46.933333,6.816667
"AgriCh_3348","Treytel-a Sugiez","Open air",4188,46.933333,6.816667
"AgriCh_3349","Treytel-a Sugiez","Open air",4181,46.933333,6.816667
"AgriCh_3350","Treytel-a Sugiez","Open air",4179,46.933333,6.816667
"AgriCh_3351","Treytel-a Sugiez","Open air",4175,46.933333,6.816667
"AgriCh_3352","Treytel-a Sugiez","Open air",4184,46.933333,6.816667
"AgriCh_3353","Treytel-a Sugiez","Open air",4008,46.933333,6.816667
"AgriCh_3354","Treytel-a Sugiez","Open air",4092,46.933333,6.816667
"AgriCh_3355","Treytel-a Sugiez","Open air",4086,46.933333,6.816667
"AgriCh_3356","Treytel-a Sugiez","Open air",4092,46.933333,6.816667
"AgriCh_3357","Treytel-a Sugiez","Open air",3882,46.933333,6.816667
"AgriCh_3358","Treytel-a Sugiez","Open air",3886,46.933333,6.816667
"AgriCh_3359","Treytel-a Sugiez","Open air",3877,46.933333,6.816667
"AgriCh_3360","Treytel-a Sugiez","Open air",3897,46.933333,6.816667
"AgriCh_3361","Treytel-a Sugiez","Open air",3779,46.933333,6.816667
"AgriCh_3362","Treytel-a Sugiez","Open air",4253,46.933333,6.816667
"AgriCh_3363","Treytel-a Sugiez","Open air",4171,46.933333,6.816667
"AgriCh_3364","Treytel-a Sugiez","Open air",4163,46.933333,6.816667
"AgriCh_3365","Treytel-a Sugiez","Open air",5243,46.933333,6.816667
"AgriCh_3366","Treytel-a Sugiez","Open air",4119,46.933333,6.816667
"AgriCh_3367","Treytel-a Sugiez","Open air",4139,46.933333,6.816667
"AgriCh_3368","Treytel-a Sugiez","Open air",4069,46.933333,6.816667
"AgriCh_3369","Treytel-a Sugiez","Open air",3907,46.933333,6.816667
"AgriCh_3370","Treytel-a Sugiez","Open air",3881,46.933333,6.816667
"AgriCh_3371","Treytel-a Sugiez","Open air",4462,46.933333,6.816667
"AgriCh_3372","Treytel-a Sugiez","Open air",4453,46.933333,6.816667
"AgriCh_3373","Treytel-a Sugiez","Open air",3928,46.933333,6.816667
"AgriCh_3374","Treytel-a Sugiez","Open air",3869,46.933333,6.816667
"AgriCh_3375","Treytel-a Sugiez","Open air",3972,46.933333,6.816667
"AgriCh_3376","Treytel-a Sugiez","Open air",3807,46.933333,6.816667
"AgriCh_3377","Treytel-a Sugiez","Open air",4408,46.933333,6.816667
"AgriCh_3378","Treytel-a Sugiez","Open air",4282,46.933333,6.816667
"AgriCh_3379","Treytel-a Sugiez","Open air",4143,46.933333,6.816667
"AgriCh_3380","Treytel-a Sugiez","Open air",4114,46.933333,6.816667
"AgriCh_3381","Treytel-a Sugiez","Open air",4111,46.933333,6.816667
"AgriCh_3382","Treytel-a Sugiez","Open air",4068,46.933333,6.816667
"AgriCh_3383","Treytel-a Sugiez","Open air",4119,46.933333,6.816667
"AgriCh_3384","Treytel-a Sugiez","Open air",4139,46.933333,6.816667
"AgriCh_3385","Treytel-a Sugiez","Open air",4075,46.933333,6.816667
"AgriCh_3386","Treytel-a Sugiez","Open air",4209,46.933333,6.816667
"AgriCh_3387","Treytel-a Sugiez","Open air",4139,46.933333,6.816667
"AgriCh_3388","Treytel-a Sugiez","Open air",3886,46.933333,6.816667
"AgriCh_3389","Treytel-a Sugiez","Open air",4167,46.933333,6.816667
"AgriCh_3390","Treytel-a Sugiez","Open air",3981,46.933333,6.816667
"AgriCh_3391","Treytel-a Sugiez","Open air",4127,46.933333,6.816667
"AgriCh_3392","Treytel-a Sugiez","Open air",4037,46.933333,6.816667
"AgriCh_3393","Treytel-a Sugiez","Open air",3928,46.933333,6.816667
"AgriCh_3394","Treytel-a Sugiez","Open air",3915,46.933333,6.816667
"AgriCh_3395","Treytel-a Sugiez","Open air",3770,46.933333,6.816667
"AgriCh_3396","Treytel-a Sugiez","Open air",4467,46.933333,6.816667
"AgriCh_3397","Treytel-a Sugiez","Open air",4447,46.933333,6.816667
"AgriCh_3398","Treytel-a Sugiez","Open air",3856,46.933333,6.816667
"AgriCh_3399","Treytel-a Sugiez","Open air",3845,46.933333,6.816667
"AgriCh_3400","Treytel-a Sugiez","Open air",3820,46.933333,6.816667
"AgriCh_3401","Treytel-a Sugiez","Open air",4354,46.933333,6.816667
"AgriCh_3402","Treytel-a Sugiez","Open air",4211,46.933333,6.816667
"AgriCh_3403","Treytel-a Sugiez","Open air",4060,46.933333,6.816667
"AgriCh_3404","Treytel-a Sugiez","Open air",3813,46.933333,6.816667
"AgriCh_3405","Treytel-a Sugiez","Open air",4354,46.933333,6.816667
"AgriCh_3406","Treytel-a Sugiez","Open air",3456,46.933333,6.816667
"AgriCh_3407","Treytel-a Sugiez","Open air",3106,46.933333,6.816667
"AgriCh_3408","Treytel-a Sugiez","Open air",3099,46.933333,6.816667
"AgriCh_3409","Treytel-a Sugiez","Open air",2892,46.933333,6.816667
"AgriCh_3410","Treytel-a Sugiez","Open air",2838,46.933333,6.816667
"AgriCh_3411","Treytel-a Sugiez","Open air",2540,46.933333,6.816667
"AgriCh_3412","Treytel-a Sugiez","Open air",2761,46.933333,6.816667
"AgriCh_3413","Treytel-a Sugiez","Open air",2738,46.933333,6.816667
"AgriCh_3414","Treytel-a Sugiez","Open air",2571,46.933333,6.816667
"AgriCh_3415","Treytel-a Sugiez","Open air",3028,46.933333,6.816667
"AgriCh_3416","Treytel-a Sugiez","Open air",2653,46.933333,6.816667
"AgriCh_3417","Treytel-a Sugiez","Open air",2624,46.933333,6.816667
"AgriCh_3418","Treytel-a Sugiez","Open air",2640,46.933333,6.816667
"AgriCh_3419","Treytel-a Sugiez","Open air",2434,46.933333,6.816667
"AgriCh_3420","Trou du Crane Perce","Rock shelter",3465,46.95667,5.94833
"AgriCh_3421","Trou du Crane Perce","Rock shelter",3757,46.95667,5.94833
"AgriCh_3422","Trou du Crane Perce","Rock shelter",3489,46.95667,5.94833
"AgriCh_3423","Trou du Crane Perce","Rock shelter",2440,46.95667,5.94833
"AgriCh_3424","Tuc del Redon","Open air",3072,42.708889,0.903056
"AgriCh_3425","Turo de Can Filua","Open air",5228,41.53746,2.18198
"AgriCh_3426","Twann","Cave",4031,47.083333,7.15
"AgriCh_3427","Twann","Cave",3929,47.083333,7.15
"AgriCh_3428","Twann","Cave",3891,47.083333,7.15
"AgriCh_3429","Twann","Cave",3790,47.083333,7.15
"AgriCh_3430","Twann","Cave",3763,47.083333,7.15
"AgriCh_3431","Twann","Cave",3737,47.083333,7.15
"AgriCh_3432","Twann","Cave",3670,47.083333,7.15
"AgriCh_3433","Twann","Cave",3660,47.083333,7.15
"AgriCh_3434","Twann","Cave",3558,47.083333,7.15
"AgriCh_3435","Twann","Cave",3653,47.083333,7.15
"AgriCh_3436","Twann","Cave",3535,47.083333,7.15
"AgriCh_3437","Twann","Cave",3491,47.083333,7.15
"AgriCh_3438","Twann","Cave",3425,47.083333,7.15
"AgriCh_3439","Twann","Cave",3411,47.083333,7.15
"AgriCh_3440","Twann","Cave",3333,47.083333,7.15
"AgriCh_3441","Twann","Cave",3280,47.083333,7.15
"AgriCh_3442","Twann","Cave",3224,47.083333,7.15
"AgriCh_3443","Twann","Cave",3192,47.083333,7.15
"AgriCh_3444","Twann","Cave",3183,47.083333,7.15
"AgriCh_3445","Uetikon","Pile-dwelling",3049,47.26694,8.67722
"AgriCh_3446","Usclades","Rock shelter",4401,44.7764,4.1589
"AgriCh_3447","usine Chiris","Open air",3751,43.6667,6.91667
"AgriCh_3448","usine Chiris","Open air",2948,43.6667,6.91667
"AgriCh_3449","usine Chiris","Open air",2185,43.6667,6.91667
"AgriCh_3450","usine Chiris","Open air",4171,43.6667,6.91667
"AgriCh_3451","usine Chiris","Open air",4620,43.6667,6.91667
"AgriCh_3452","usine Chiris","Open air",3714,43.6667,6.91667
"AgriCh_3453","usine Chiris","Open air",4109,43.6667,6.91667
"AgriCh_3454","usine Chiris","Open air",4099,43.6667,6.91667
"AgriCh_3455","usine Chiris","Open air",4039,43.6667,6.91667
"AgriCh_3456","Vailly-sur-Aisne","Open air",4328,46.3167,6.55
"AgriCh_3457","Valler","Open air",5323,45.883333,12.716667
"AgriCh_3458","Valler","Open air",5511,45.883333,12.716667
"AgriCh_3459","Valler","Open air",5456,45.883333,12.716667
"AgriCh_3460","Vallon des Vaux","Open air",4001,46.783333,6.783333
"AgriCh_3461","Vallon des Vaux","Open air",3709,46.783333,6.783333
"AgriCh_3462","Vassieux en Vercors","Mine",4882,44.8833,5.36667
"AgriCh_3463","Vassieux en Vercors","Mine",4678,44.8833,5.36667
"AgriCh_3464","Vassieux en Vercors","Mine",4969,44.8833,5.36667
"AgriCh_3465","Vassieux en Vercors","Mine",2383,44.8833,5.36667
"AgriCh_3466","Venice Laguna","Open air",4150,45.43972,12.33194
"AgriCh_3467","Venice Laguna","Open air",3387,45.43972,12.33194
"AgriCh_3468","Vho - Campo Ceresole","Open air",5141,45.133333,10.366667
"AgriCh_3469","Vho - Campo Ceresole","Open air",4426,45.133333,10.366667
"AgriCh_3470","Vho - Campo Ceresole","Open air",5106,45.133333,10.366667
"AgriCh_3471","Vho - Campo Ceresole","Open air",4809,45.133333,10.366667
"AgriCh_3472","Vho - Campo Ceresole","Open air",5072,45.133333,10.366667
"AgriCh_3473","via Andrea Costa","Open air",5164,44.5075,11.351389
"AgriCh_3474","via Andrea Costa","Open air",4837,44.5075,11.351389
"AgriCh_3475","via Barcella","Open air",5399,45.585,10.283333
"AgriCh_3476","via rivoluzione dottobre","Open air",4971,44.699,10.6297
"AgriCh_3477","Via T Bubbio","Open air",4908,45.516667,11.016667
"AgriCh_3478","Vicofertile","Open air",4457,44.785333,10.258944
"AgriCh_3479","Vicofertile","Open air",4590,44.785333,10.258944
"AgriCh_3480","Vicofertile","Open air",4188,44.785333,10.258944
"AgriCh_3481","Videlles-les-Roches","Open air",3204,46.308815,7.497353
"AgriCh_3482","Videlles-les-Roches","Open air",3198,46.308815,7.497353
"AgriCh_3483","Vidy","Open air",4415,46.513268,6.610238
"AgriCh_3484","Vidy","Open air",4332,46.513268,6.610238
"AgriCh_3485","Vidy","Open air",4250,46.513268,6.610238
"AgriCh_3486","Vidy","Open air",4194,46.513268,6.610238
"AgriCh_3487","Vidy","Open air",4189,46.513268,6.610238
"AgriCh_3488","Vidy","Open air",4181,46.513268,6.610238
"AgriCh_3489","Vidy","Open air",4179,46.513268,6.610238
"AgriCh_3490","Vidy","Open air",4175,46.513268,6.610238
"AgriCh_3491","Vidy","Open air",4147,46.513268,6.610238
"AgriCh_3492","Vidy","Open air",4091,46.513268,6.610238
"AgriCh_3493","Vidy","Open air",4046,46.513268,6.610238
"AgriCh_3494","Vidy","Open air",4048,46.513268,6.610238
"AgriCh_3495","Vidy","Open air",3979,46.513268,6.610238
"AgriCh_3496","Vidy","Open air",3600,46.513268,6.610238
"AgriCh_3497","Vidy","Open air",3412,46.513268,6.610238
"AgriCh_3498","Vilar de Simosa","Open air",3760,41.974,1.558
"AgriCh_3499","Villa Giribaldi","Open air",4132,43.7,7.25
"AgriCh_3500","Villa Giribaldi","Open air",3993,43.7,7.25
"AgriCh_3501","Villa Giribaldi","Open air",4331,43.7,7.25
"AgriCh_3502","Villa Giribaldi","Open air",4599,43.7,7.25
"AgriCh_3503","Villa Giribaldi","Open air",4589,43.7,7.25
"AgriCh_3504","Villa Giribaldi","Open air",4474,43.7,7.25
"AgriCh_3505","Villa Giribaldi","Open air",4251,43.7,7.25
"AgriCh_3506","Villa Giribaldi","Open air",4189,43.7,7.25
"AgriCh_3507","Villa Giribaldi","Open air",4112,43.7,7.25
"AgriCh_3508","Villaggio Leopardi","Open air",5515,45.635833,13.053889
"AgriCh_3509","Villandro","Open air",5810,46.633333,11.533333
"AgriCh_3510","Villandro","Open air",5041,46.633333,11.533333
"AgriCh_3511","Villandro","Open air",4959,46.633333,11.533333
"AgriCh_3512","Villandro","Open air",4317,46.63333,11.53333
"AgriCh_3513","Villandro","Open air",4251,46.63333,11.53333
"AgriCh_3514","Villandro","Open air",4406,46.633333,11.533333
"AgriCh_3515","Villandro","Open air",4256,46.633333,11.533333
"AgriCh_3516","Villandro","Open air",4068,46.633333,11.533333
"AgriCh_3517","Villandro","Open air",4932,46.633333,11.533333
"AgriCh_3518","Villandro","Open air",4906,46.633333,11.533333
